model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,418,338,410,449,339
gemma_2b_hf_4bit,150,0,0,0,0
gemma_2b_hf_8bit,143,0,0,0,0
gemma_4b_ol_q4km,89,79,76,114,79
phi3_4b_hf_4bit,77,144,171,227,152
phi3_4b_hf_8bit,52,154,174,192,154
qwen25_3b_hf_4bit,468,371,700,474,686
qwen25_3b_hf_8bit,449,347,410,422,401
qwen25_7b_hf_4bit,417,329,413,474,337
qwen_4b_ol_q4km,406,319,417,407,309
qwen_8b_ol_q4km,74,323,34,418,332
