model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,600,320,400,320,400
gemma_2b_hf_4bit,22,41,44,55,78
gemma_2b_hf_8bit,22,13,15,48,127
gemma_4b_ol_q4km,504,190,182,38,400
phi3_4b_hf_4bit,601,321,401,320,401
phi3_4b_hf_8bit,601,321,401,321,401
qwen25_3b_hf_4bit,599,318,399,319,400
qwen25_3b_hf_8bit,599,319,398,319,400
qwen25_7b_hf_4bit,599,320,400,319,400
qwen_4b_ol_q4km,600,320,400,320,400
qwen_8b_ol_q4km,600,320,400,320,400
