model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,86,49,503,424,641
gemma_2b_hf_4bit,528,81,184,350,353
gemma_2b_hf_8bit,617,89,444,431,448
gemma_4b_ol_q4km,164,144,441,498,671
phi3_4b_hf_4bit,208,196,202,196,543
phi3_4b_hf_8bit,313,167,83,162,540
qwen25_3b_hf_4bit,533,442,507,420,961
qwen25_3b_hf_8bit,512,482,504,433,896
qwen25_7b_hf_4bit,520,324,518,398,899
qwen_4b_ol_q4km,474,419,477,417,728
qwen_8b_ol_q4km,523,55,470,426,817
