model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,1201,986,994,1229,968
gemma_2b_hf_4bit,371,314,880,284,236
gemma_2b_hf_8bit,351,477,941,195,416
gemma_4b_ol_q4km,1150,905,957,1375,945
phi3_4b_hf_4bit,529,680,849,1005,909
phi3_4b_hf_8bit,601,677,914,1253,869
qwen25_3b_hf_4bit,1175,832,925,1387,868
qwen25_3b_hf_8bit,1088,893,994,1240,837
qwen25_7b_hf_4bit,1161,932,995,1309,901
qwen_4b_ol_q4km,1192,930,972,1315,947
qwen_8b_ol_q4km,1128,926,893,1324,895
