任务类型 \ 模型,deepseek-r1:8b,gemma3:4b,google--gemma-2b-it:4bit,google--gemma-2b-it:8bit,microsoft--phi-3-mini-4k-instruct:4bit,microsoft--phi-3-mini-4k-instruct:8bit,qwen--qwen2.5-3b-instruct:4bit,qwen--qwen2.5-3b-instruct:8bit,qwen--qwen2.5-7b-instruct:4bit,qwen--qwen2.5-7b-instruct:8bit,qwen3:4b,qwen3:8b
code,1.9735955056179777,1.3921900826446283,1.4364663461538463,2.215366568914956,2.3058778625954197,2.6433333333333335,1.75040490797546,2.52360736196319,3.4128483353884094,9.72650676506765,1.1945833333333333,1.9985416666666667
creative,1.9290070921985816,1.2888157894736842,1.2718571428571428,2.1299056603773585,1.7482952182952183,2.1668041237113402,1.5540416666666668,2.4722291666666667,3.1537916666666663,9.269120000000001,1.0827708333333335,1.937659090909091
math,1.935857843137255,1.261090909090909,1.3565822784810126,2.163582089552239,1.6601503759398497,1.991869918699187,1.5625552825552826,2.4691400491400493,3.124250614250614,,1.0494852941176471,1.9393627450980393
multi_turn,2.0821708185053383,1.3608776978417265,1.3928473804100228,2.1314837398373987,1.6988056460369163,2.1125717321997874,1.584887295081967,2.468565573770492,3.1239815762538385,,1.1552819956616054,2.0301732101616627
qa,1.8945416666666666,1.3071666666666668,1.2666666666666668,2.080178571428571,1.6280829015544043,2.07247572815534,1.5129583333333334,2.410625,3.051125,,1.0295833333333333,1.9228750000000001
reasoning,1.9419117647058823,1.2960456273764258,1.2110416666666668,2.1124444444444443,1.7880929095354525,2.2051344743276284,1.5803439803439805,2.4495577395577395,3.1075490196078435,,1.0500245098039216,1.9391666666666665
summary,1.9086521739130435,1.4356,1.5705,2.5855555555555556,1.908457711442786,2.296446700507614,1.5972925764192138,2.4940174672489084,3.043608695652174,,1.0158260869565217,1.8874347826086957
translation,1.8834732824427483,1.26098814229249,1.2271942446043167,2.096223776223776,1.6212110726643598,2.059409722222222,1.5170138888888889,2.4115277777777777,3.0989860139860137,,1.0331944444444445,1.847986111111111
