任务类型 \ 模型,deepseek-r1:8b,gemma3:4b,google--gemma-2b-it:4bit,google--gemma-2b-it:8bit,microsoft--phi-3-mini-4k-instruct:4bit,microsoft--phi-3-mini-4k-instruct:8bit,qwen--qwen2.5-3b-instruct:4bit,qwen--qwen2.5-3b-instruct:8bit,qwen--qwen2.5-7b-instruct:4bit,qwen--qwen2.5-7b-instruct:8bit,qwen3:4b,qwen3:8b
code,0.47223935637489967,0.6954902343974526,0.662959828777875,0.31680467644580457,0.438756610655422,0.357690153446303,0.4589367084045671,0.19415042632098523,0.3066829272904318,0.04385336556510752,0.7637767637767637,0.47493108843030624
creative,0.47030569870415767,0.74984707066322,0.5972288580984232,0.3266684746431301,0.510549047205089,0.33261666443779214,0.46809174598221254,0.19450191705952002,0.34835796393479024,0.046011434393584016,0.844074770956794,0.4793237178090549
math,0.4782299864267077,0.791526350631782,0.7645259938837919,0.39330327791866254,0.4734932767514802,0.3470811323310308,0.46162710511033683,0.19603479882591052,0.3545422789489869,,0.8289650128001952,0.47806972318825636
multi_turn,1.4907689042936974,2.5604468071780926,2.1716761976373746,1.0418453367892107,1.6889785439207774,1.1215519131935505,1.5197568389057752,0.6254794434514672,1.160562724435844,,2.64997355774758,1.5479488783626778
qa,0.4771106180968057,0.7599506032107913,0.5853468179896588,0.3300524547651323,0.5205720358412498,0.3328491401666508,0.4374453193350831,0.19813063743579326,0.3476829826564139,,0.8305044276267298,0.47458967767451055
reasoning,0.4791381150847476,0.8844498251277912,0.5002553386624423,0.2607818820338668,0.5173862003359848,0.35055660503498715,0.4541701073492982,0.19647626812879768,0.36159249589220294,,0.8308489321147549,0.4739055743143179
summary,0.4676374549136497,0.5816117625162851,0.39657360406091374,0.2610814574147134,0.5005378914654554,0.3411822571371172,0.44925568730234716,0.19595946976276926,0.34121389066913527,,0.7550638521388002,0.4583134066634784
translation,0.4673580712025373,0.842274874574285,0.6383408648370623,0.31968094500369976,0.529907697046819,0.3493911737481059,0.45536044625323735,0.19904458598726116,0.3464289953801392,,0.8265601322496212,0.4796163069544364
