任务,模型1,模型2,模型1均值,模型2均值,U统计量,p值,p值(校正),是否显著
reasoning,gemma3:4b,qwen--qwen2.5-7b-instruct:4bit,340.8550288916588,1267.8818632812258,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,gemma3:4b,qwen3:4b,340.8550288916588,428.4106168381692,8.0,0.42063492063492064,1.0,否
reasoning,gemma3:4b,qwen3:8b,340.8550288916588,791.1814830779552,2.0,0.031746031746031744,1.0,否
reasoning,google--gemma-2b-it:4bit,google--gemma-2b-it:8bit,58.13434987182617,95.05725156223772,13.0,1.0,1.0,否
reasoning,google--gemma-2b-it:4bit,microsoft--phi-3-mini-4k-instruct:4bit,58.13434987182617,731.3263313687086,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:4bit,microsoft--phi-3-mini-4k-instruct:8bit,58.13434987182617,901.9001168470382,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:4bit,qwen--qwen2.5-3b-instruct:4bit,58.13434987182617,643.1952661739826,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:4bit,qwen--qwen2.5-3b-instruct:8bit,58.13434987182617,996.9732024443863,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:4bit,qwen--qwen2.5-7b-instruct:4bit,58.13434987182617,1267.8818632812258,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:4bit,qwen3:4b,58.13434987182617,428.4106168381692,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:4bit,qwen3:8b,58.13434987182617,791.1814830779552,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,microsoft--phi-3-mini-4k-instruct:4bit,95.05725156223772,731.3263313687086,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,microsoft--phi-3-mini-4k-instruct:8bit,95.05725156223772,901.9001168470382,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,qwen--qwen2.5-3b-instruct:4bit,95.05725156223772,643.1952661739826,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,qwen--qwen2.5-3b-instruct:8bit,95.05725156223772,996.9732024443863,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,qwen--qwen2.5-7b-instruct:4bit,95.05725156223772,1267.8818632812258,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,qwen3:4b,95.05725156223772,428.4106168381692,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,google--gemma-2b-it:8bit,qwen3:8b,95.05725156223772,791.1814830779552,0.0,0.007936507936507936,0.4365079365079365,否
reasoning,microsoft--phi-3-mini-4k-instruct:4bit,microsoft--phi-3-mini-4k-instruct:8bit,731.3263313687086,901.9001168470382,8.0,0.42063492063492064,1.0,否
