model,quality
deepseek_8b_ol_q4km,0.44333976752020904
gemma_2b_hf_4bit,-1.8205071988656183
gemma_2b_hf_8bit,-1.8085468947799699
gemma_4b_ol_q4km,0.08744871924513434
phi3_4b_hf_4bit,-0.41609573754845264
phi3_4b_hf_8bit,-0.230801199571749
qwen25_3b_hf_4bit,1.4266875381384827
qwen25_3b_hf_8bit,1.1526102709219526
qwen25_7b_hf_4bit,0.6222551706142706
qwen_4b_ol_q4km,-0.28427387070673693
qwen_8b_ol_q4km,0.8278834350324771
