model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,680,640,640,800,800
gemma_2b_hf_4bit,352,421,641,195,472
gemma_2b_hf_8bit,364,368,358,327,286
gemma_4b_ol_q4km,141,277,219,216,359
phi3_4b_hf_4bit,47,149,134,800,178
phi3_4b_hf_8bit,83,145,109,800,800
qwen25_3b_hf_4bit,1199,639,637,800,800
qwen25_3b_hf_8bit,1200,639,637,799,799
qwen25_7b_hf_4bit,1198,638,620,800,800
qwen25_7b_hf_8bit,1198,640,628,800,800
qwen_4b_ol_q4km,1200,640,640,800,800
qwen_8b_ol_q4km,1200,640,640,800,800
