model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,400,400,320,600,320
gemma_2b_hf_4bit,162,46,1,78,109
gemma_2b_hf_8bit,162,54,1,40,78
gemma_4b_ol_q4km,378,236,194,321,247
phi3_4b_hf_4bit,220,139,158,129,17
phi3_4b_hf_8bit,174,149,173,68,51
qwen25_3b_hf_4bit,399,399,319,599,319
qwen25_3b_hf_8bit,399,399,319,599,319
qwen25_7b_hf_4bit,399,399,319,599,319
qwen_4b_ol_q4km,400,400,320,600,320
qwen_8b_ol_q4km,400,400,320,600,320
