model,q01,q02,q03,q04,q05
deepseek_8b_ol_q4km,234,297,299,240,241
gemma_2b_hf_4bit,224,242,134,34,60
gemma_2b_hf_8bit,168,119,139,60,229
gemma_4b_ol_q4km,300,300,126,240,300
phi3_4b_hf_4bit,301,299,301,241,301
phi3_4b_hf_8bit,299,300,301,241,301
qwen25_3b_hf_4bit,298,300,300,240,300
qwen25_3b_hf_8bit,300,300,300,240,300
qwen25_7b_hf_4bit,299,296,298,240,298
qwen_4b_ol_q4km,300,300,300,240,300
qwen_8b_ol_q4km,300,300,300,240,300
